성별,연령대,가구원수,소득구간,가계지출금액,가계지출_소비지출금액,가구일련번호
남자,50대,3인가구 이상,고소득(월 700만원 이상),8360363,6214379,10161
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5121007,3496903,12302
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2909874,2349566,7064
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4404668,3363782,10525
남자,50대,3인가구 이상,고소득(월 700만원 이상),6203721,3322927,11165
남자,50대,3인가구 이상,고소득(월 700만원 이상),7141400,4896914,10603
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3943739,1933327,2657
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5939312,5590083,896
남자,50대,3인가구 이상,고소득(월 700만원 이상),6771059,3396440,9482
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5458911,3519828,2377
남자,50대,3인가구 이상,고소득(월 700만원 이상),8582809,5198455,7080
남자,50대,3인가구 이상,고소득(월 700만원 이상),5337709,2847882,486
남자,50대,3인가구 이상,고소득(월 700만원 이상),4518020,2862630,13325
남자,50대,3인가구 이상,고소득(월 700만원 이상),5081284,2370037,4264
남자,50대,3인가구 이상,고소득(월 700만원 이상),7805697,5764606,8446
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5099620,3399388,6676
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3655596,3226177,3634
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5141900,4135266,6858
남자,50대,3인가구 이상,고소득(월 700만원 이상),8755067,6009867,7938
남자,50대,3인가구 이상,고소득(월 700만원 이상),8414281,7155612,7314
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3926247,3240240,5195
남자,50대,3인가구 이상,고소득(월 700만원 이상),8507825,5256825,6757
남자,50대,3인가구 이상,고소득(월 700만원 이상),7266161,4498698,11662
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3208662,3004962,12355
남자,50대,3인가구 이상,고소득(월 700만원 이상),7248987,5613597,11162
남자,50대,3인가구 이상,고소득(월 700만원 이상),7844260,3648615,12140
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4466553,2874953,8941
남자,50대,3인가구 이상,고소득(월 700만원 이상),5727748,3072973,8771
남자,50대,3인가구 이상,고소득(월 700만원 이상),10233248,6694902,4128
남자,50대,3인가구 이상,고소득(월 700만원 이상),8112242,5411523,12015
남자,50대,3인가구 이상,고소득(월 700만원 이상),7719990,4561506,5028
남자,50대,3인가구 이상,고소득(월 700만원 이상),8871550,4978365,5434
남자,50대,3인가구 이상,고소득(월 700만원 이상),14122746,9494045,2034
남자,50대,3인가구 이상,고소득(월 700만원 이상),5468340,3726646,4459
남자,50대,3인가구 이상,고소득(월 700만원 이상),12947903,6280676,11442
남자,50대,3인가구 이상,고소득(월 700만원 이상),7097569,4835869,8548
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5021774,3925452,1974
남자,50대,3인가구 이상,고소득(월 700만원 이상),10950868,8036681,2877
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),7593485,5376133,5047
남자,50대,3인가구 이상,고소득(월 700만원 이상),7677882,4488019,3539
남자,50대,3인가구 이상,고소득(월 700만원 이상),8166612,5688894,2771
남자,50대,3인가구 이상,고소득(월 700만원 이상),7163884,5533461,700
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2858051,2136420,4765
남자,50대,3인가구 이상,고소득(월 700만원 이상),11660793,6995483,7811
남자,50대,3인가구 이상,고소득(월 700만원 이상),10345070,5425257,1302
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3877410,2488956,10299
남자,50대,3인가구 이상,고소득(월 700만원 이상),6620407,3805970,3678
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4028098,3130988,2696
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5333946,3095643,11714
남자,50대,3인가구 이상,저소득(월 300만원 미만),2368246,2153876,3010
남자,50대,3인가구 이상,고소득(월 700만원 이상),7030293,4496464,10576
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2660998,2340923,66
남자,50대,3인가구 이상,고소득(월 700만원 이상),7500405,5096783,1405
남자,50대,3인가구 이상,고소득(월 700만원 이상),8211970,5014847,10163
남자,50대,3인가구 이상,고소득(월 700만원 이상),9340394,7301524,11251
남자,50대,3인가구 이상,고소득(월 700만원 이상),6031333,3880989,2492
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3499049,2741628,2372
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),11694957,8999499,11331
남자,50대,3인가구 이상,고소득(월 700만원 이상),5426499,3896347,9783
남자,50대,3인가구 이상,고소득(월 700만원 이상),4702939,3206999,2289
남자,50대,3인가구 이상,고소득(월 700만원 이상),7445676,5802065,6871
남자,50대,3인가구 이상,고소득(월 700만원 이상),2475989,1520126,8698
남자,50대,3인가구 이상,고소득(월 700만원 이상),6248917,4239116,6523
남자,50대,3인가구 이상,고소득(월 700만원 이상),7785678,4810138,9995
남자,50대,3인가구 이상,고소득(월 700만원 이상),6236042,4037960,8935
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),6095690,4738402,4150
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5429245,4222169,1163
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2879118,1980434,5083
남자,50대,3인가구 이상,고소득(월 700만원 이상),7776262,4033879,5209
남자,50대,3인가구 이상,고소득(월 700만원 이상),19197253,14296196,5186
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3583621,2762447,6063
남자,50대,3인가구 이상,고소득(월 700만원 이상),11121027,5483021,1342
남자,50대,3인가구 이상,고소득(월 700만원 이상),7229174,4334221,11275
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3481358,2583700,4065
남자,50대,3인가구 이상,고소득(월 700만원 이상),6311683,4870239,2876
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5578680,4948600,2353
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2398227,1801819,10240
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4871815,3468702,10691
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2933169,2516359,9960
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5714928,4289801,5197
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4032721,2961393,8697
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3864782,3378261,3284
남자,50대,3인가구 이상,고소득(월 700만원 이상),5466222,3336824,11287
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4968530,3367724,9115
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),1980869,1707482,2408
남자,50대,3인가구 이상,고소득(월 700만원 이상),11844317,6948496,3714
남자,50대,3인가구 이상,고소득(월 700만원 이상),6936368,3228572,5820
남자,50대,3인가구 이상,고소득(월 700만원 이상),5107075,2699165,2316
남자,50대,3인가구 이상,고소득(월 700만원 이상),15071324,8704216,1043
남자,50대,3인가구 이상,고소득(월 700만원 이상),13806131,9529400,3537
남자,50대,3인가구 이상,고소득(월 700만원 이상),9535027,6131841,4970
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5955779,3286254,555
남자,50대,3인가구 이상,고소득(월 700만원 이상),6338749,3190889,8509
남자,50대,3인가구 이상,고소득(월 700만원 이상),3729859,2330438,12816
남자,50대,3인가구 이상,고소득(월 700만원 이상),7109128,4582112,3057
남자,50대,3인가구 이상,고소득(월 700만원 이상),7176454,4682938,7806
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5288893,3178033,8869
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4950772,3828261,9478
남자,50대,3인가구 이상,고소득(월 700만원 이상),5416922,2916921,2520
남자,50대,3인가구 이상,고소득(월 700만원 이상),5460694,2542449,5325
남자,50대,3인가구 이상,고소득(월 700만원 이상),8905248,6222139,519
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),6859062,4846962,1005
남자,50대,3인가구 이상,고소득(월 700만원 이상),5328391,3821681,2055
남자,50대,3인가구 이상,고소득(월 700만원 이상),6748097,2819917,5296
남자,50대,3인가구 이상,고소득(월 700만원 이상),6590454,3208916,4930
남자,50대,3인가구 이상,고소득(월 700만원 이상),3730317,2326307,195
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3587870,2768270,8486
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),7194878,5484291,11274
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2846439,2345672,743
남자,50대,3인가구 이상,저소득(월 300만원 미만),2717924,2551257,417
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4885149,4186943,10961
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),8126703,5931548,13163
남자,50대,3인가구 이상,저소득(월 300만원 미만),1463290,1288173,11829
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2736686,2170116,6024
남자,50대,3인가구 이상,고소득(월 700만원 이상),8102428,5965752,10430
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),6965625,6064213,12260
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4950630,3404012,9855
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4534004,3238542,13294
남자,50대,3인가구 이상,고소득(월 700만원 이상),6611934,3931620,9941
남자,50대,3인가구 이상,고소득(월 700만원 이상),7570926,3223726,9994
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),6606961,5118107,13164
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),7036275,5741133,7046
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4399889,2974919,13152
남자,50대,3인가구 이상,고소득(월 700만원 이상),5974705,2964476,4184
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4634205,3253475,10296
남자,50대,3인가구 이상,고소득(월 700만원 이상),8253998,3663097,12677
남자,50대,3인가구 이상,고소득(월 700만원 이상),7332004,4294986,12890
남자,50대,3인가구 이상,고소득(월 700만원 이상),10189122,7083405,7132
남자,50대,3인가구 이상,고소득(월 700만원 이상),5639821,3215806,5432
남자,50대,3인가구 이상,고소득(월 700만원 이상),10857839,9324557,1686
남자,50대,3인가구 이상,고소득(월 700만원 이상),8560737,3952464,11336
남자,50대,3인가구 이상,고소득(월 700만원 이상),6997927,3985446,5543
남자,50대,3인가구 이상,고소득(월 700만원 이상),3915632,2450030,10100
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4316608,3545954,5152
남자,50대,3인가구 이상,고소득(월 700만원 이상),7598994,4419454,1045
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),6594252,4269496,10841
남자,50대,3인가구 이상,고소득(월 700만원 이상),10760926,5750933,13286
남자,50대,3인가구 이상,고소득(월 700만원 이상),9354707,4653306,2735
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4036950,3805710,378
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),1620540,1241712,4569
남자,50대,3인가구 이상,저소득(월 300만원 미만),1238323,1024759,12952
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3457177,3022042,6862
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3452972,2554707,4139
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4479258,3368158,11903
남자,50대,3인가구 이상,고소득(월 700만원 이상),6798008,5271648,11335
남자,50대,3인가구 이상,고소득(월 700만원 이상),9969732,7831122,8645
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4540149,3777724,7387
남자,50대,3인가구 이상,고소득(월 700만원 이상),7391241,4114638,6693
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4581704,3395918,5514
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4016171,3056095,10152
남자,50대,3인가구 이상,고소득(월 700만원 이상),2580186,1396376,6750
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4973590,3431276,2987
남자,50대,3인가구 이상,고소득(월 700만원 이상),5008773,3433300,4754
남자,50대,3인가구 이상,고소득(월 700만원 이상),6883344,3679952,1488
남자,50대,3인가구 이상,고소득(월 700만원 이상),7714142,3722174,6050
남자,50대,3인가구 이상,고소득(월 700만원 이상),7743668,6328398,6599
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3357857,2582324,2464
남자,50대,3인가구 이상,고소득(월 700만원 이상),6076514,3346949,4888
남자,50대,3인가구 이상,고소득(월 700만원 이상),7150347,3192392,6294
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4727078,2999034,9360
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2551167,2045486,12905
